Altitude,vx,vy,mgas
1109.953253828899,1.2912606736855707,-0.463104010198347,3.491566325960727
1225.6151928666648,1.5673581653678426,-0.44720275789239855,3.491566325960727
1341.9585052273744,1.8539669087105362,-0.4353506312321541,3.491566325960727
1458.9711471851806,2.1500064541399277,-0.42725313538066223,3.491566325960727
1576.6632622066372,3.272884083145015,-0.7266893523261932,3.491566325960727
1695.0533630776256,4.756539764302979,-1.159990673192123,3.491566325960727
1814.1504389478848,6.220110729960615,-1.5837842163198173,3.491566325960727
1933.9625241958959,7.663563781267201,-1.9962646614517592,3.491566325960727
2054.4982087733274,8.759827746256516,-2.280321719103018,3.491566325960727
2175.7693870323224,9.461234841134798,-2.4238442934531745,3.491566325960727
2297.7853937723025,10.159619406830487,-2.5674469654197143,3.491566325960727
2420.5548967272425,10.856974700048507,-2.712119088297751,3.491566325960727
2544.087567904897,11.431073597181038,-2.761186890165137,3.491566325960727
2668.404209914525,11.076487239728452,-2.072820758519292,3.491566325960727
2793.5181084772976,10.728515977471915,-1.3840327540290085,3.491566325960727
2919.4389960204344,10.38694171271295,-0.6948924609209562,3.491566325960727
3046.1776687875285,10.051440716797241,-0.005637961406233738,3.491566325960727
3173.756133797258,10.583619293136492,0.45948867852707487,3.491566325960727
3302.188758596835,11.530983503014237,0.8105963346583985,3.491566325960727
3431.4864177294367,12.460545802443692,1.158520423016612,3.491566325960727
3561.660185525197,13.371595037001345,1.5029273218284922,3.491566325960727
3692.7213408071652,14.253036285526878,1.8264579459937154,3.491566325960727
3824.6813717285977,15.023619469918714,1.9885144369630994,3.491566325960727
3957.551980746386,15.783077397815802,2.1469107088658035,3.491566325960727
4091.350913994661,16.531280073694113,2.3012318119966126,3.491566325960727
4226.110961369292,17.268033944271306,2.451340648599467,3.491566325960727
4361.847063593426,17.881779996123765,2.6557080050502915,3.491566325960727
4498.572665200693,18.314921839800324,2.964571495626855,3.491566325960727
4636.301477969273,18.751138569750882,3.2901321004693,3.491566325960727
4775.047487730433,19.190588280063295,3.6322052017886146,3.491566325960727
4914.824961383194,19.63298898315812,3.991123334399523,3.491566325960727
5055.650673017752,19.990566836524767,4.309542903018354,3.491566325960727
5197.56507747722,20.267861389312806,4.582719469737202,3.491566325960727
5340.59158758964,20.554658122544055,4.876674433796893,3.491566325960727
5484.722671545441,20.850615510341477,5.191058787161761,3.491566325960727
5629.99900368893,21.155571540243415,5.525548852846568,3.491566325960727
5776.43788445322,21.444850610872223,5.729607091076209,3.491566325960727
5924.056991218688,21.710535050044033,5.740825427460356,3.491566325960727
6072.8781959797725,21.978985985072093,5.7179059265171555,3.491566325960727
6222.948648775803,22.250313422663705,5.661381204059028,3.491566325960727
6374.294283447427,22.52459501215326,5.571796564435995,3.491566325960727
6526.935725424876,22.851348620075882,5.476339978945704,3.491566325960727
6680.894081927134,23.346443387134002,5.458496216311978,3.491566325960727
6836.190956394179,23.837745997674396,5.438009855598697,3.491566325960727
6992.848463433218,24.32512124352162,5.414690221047932,3.491566325960727
7150.908593466761,24.80851667868918,5.388349428475688,3.491566325960727
7310.422545749006,25.287810397761806,5.358554698493656,3.491566325960727
7471.416029990015,25.875675665285392,5.467298046080673,3.491566325960727
7633.915173226789,26.47001533044095,5.613710624034864,3.491566325960727
7797.946768850596,27.030911059062483,5.758003864873986,3.491566325960727
7963.538298394737,27.55850144568975,5.9006688498816855,3.491566325960727
8131.746591763112,28.056110835271106,6.0433068720614935,3.491566325960727
8305.32569352994,28.525492083676923,6.191692303946675,3.491566325960727
8484.639288410852,28.915649627216684,6.3852816105064045,3.491566325960727
8669.931536433238,29.333792837672107,6.59578529543079,3.491566325960727
8861.464011977849,29.780437991834056,6.822983986707662,3.491566325960727
9056.982174403434,30.249850097130114,7.063375222989929,3.491566325960727
9252.559065698297,30.732199454985114,7.311185987721463,3.491566325960727
9448.160945746757,31.325495892022236,7.393262986179376,3.491566325960727
9642.488299543413,31.995437071007323,7.303187273496671,3.491566325960727
9834.414982925826,32.61698831217124,7.1894336524543885,3.491566325960727
10023.734183838436,33.21920523326492,7.08205465137403,3.491566325960727
10213.139655252171,33.81116179006544,6.979279588083813,3.491566325960727
10404.81911356496,34.399734963284445,6.879685582514586,3.491566325960727
10598.82595902285,34.81025271435665,6.7131836730328365,3.491566325960727
10794.39491625482,34.74251769760628,6.373850770241663,3.491566325960727
10989.965784089653,34.6665112325035,6.057921110274701,3.491566325960727
11185.488229407783,34.582677340140364,5.764424535847782,3.491566325960727
11380.953965421104,34.491609323024186,5.492785237649717,3.491566325960727
11576.361078599853,34.393811466024914,5.242131614064083,3.491566325960727
11771.707616863898,34.27616536551977,5.014650941333213,3.491566325960727
